id,document,split
111993e7d2d641cc8080f4253df2b8a3,"
Product ID: B00BMICR32
Title: Tamanohada Dispenser 2 Pcs. Set (Japan Import)
Average Rating: 4.0
Number of Ratings: 335
Features: []
Description: ['Tamanohada dispenser 2 pcs set']
Price: 12.99
Store: TAMANOHADA
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""7.4 x 2.36 x 1.42 inches; 1.6 Ounces"", ""Item model number"": ""43211-456""}
Review Text: I really wish they have been assembled with shampoo and conditioner bottles in their factory. good I almost finished use my product when it arrived.
",train
3d2c7704d886494882cce2d2224d0739,"
Product ID: B00GMB6HDU
Title: Forever Living Products ALOE MSM GEL, 4 oz.
Average Rating: 4.3
Number of Ratings: 248
Features: ['Clear, non-staining formula', 'For soothing relief anytime', 'Contains pure, stabilized Aloe Vera']
Description: ['When you’re looking for soothing relief, reach for Aloe MSM Gel. MSM stands for Methyl Sulfonyl Methane, an organic sulfur found in almost all living organisms. In fact, sulfur is the third most abundant substance in our body. The other main ingredient in Aloe MSM Gel is pure, stabilized Aloe Vera. Aloe MSM Gel combines these two powerful ingredients with herbal extracts and other select ingredients for soothing relief anytime. Try Aloe MSM Gel today! DIRECTIONS: Apply liberally and massage into skin areas where needed. Should eye contact occur, flush with water for several minutes. Repeat application as needed.']
Price: 25.15
Store: Forever Living Products
Details: {""Brand"": ""Forever Living Products"", ""Scent"": ""Aloe Vera"", ""Item Form"": ""Gel"", ""Unit Count"": ""4 Fl Oz"", ""Number of Items"": ""1"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6.85 x 2.28 x 1.61 inches; 4 Ounces"", ""Item model number"": ""205"", ""UPC"": ""733569473434 885357885421"", ""Manufacturer"": ""HealthMarket""}
Review Text: Works for me It works , love this product .
",train
0b0113c2002141098d6d32c54a555c4e,"
Product ID: B00ITV1556
Title: Kohinoor Silver Range Basmati Rice (10 lbs.)
Average Rating: 4.1
Number of Ratings: 29
Features: ['Oilfree extra body shampoo is a gentle hair and scalp cleanser for fine, limp hair', 'Helps boost volume and fullness', 'Free of: Animal byproducts, animal testing, oil, sls, parabens']
Description: ['Beautiful The Extra Fine Basmati Rice, is rare and not grown anywhere else on earth. This Pusa Basmati (Raw) variety of Kohinoor is the new generation of Basmati. With 7.55 mm long grains, this basmati is selectively picked and aged for around 1-2 years, a reason why even a small quantity of this basmati looks more when cooked and has a little bit of sweetness in its taste with an aroma that will certainly cast a spell on you. is clean hair. There is no reason for a shampoo to contain oils. Oil does not clean hair. Oils and animal byproducts coat the hair with a heavy film leaving hair looking dull and lifeless. Our oilfree extra body shampoo gently cleans the hair. Now hair glows with extra body and more luster. A natural shampoo, recommended for fine, listless hair.']
Price: 31.39
Store: Kohinoor
Details: {""Brand"": ""Kohinoor"", ""Number of Items"": ""1"", ""Unit Count"": ""160.0 Ounce"", ""Item Weight"": ""10 Pounds"", ""Item Package Quantity"": ""1"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""14 x 2.2 x 7 inches; 10 Pounds"", ""Item model number"": ""SH1"", ""UPC"": ""810347001611 810347001581"", ""Manufacturer"": ""US International Trading Corporation""}
Review Text: Nice rice I happened upon this at a big lots. I bought one bag, tried it and went back and cleaned them out. I have never seen it there again but lucky me I could buy it here.  This is the best white basmati rice I have eaten.  I cook it in a rice cooker two cups rice to 3 cups water.. It comes out nice and fluffy , fully cooked and not sticky in the least. Very long grains, just grab all the sauces you can think to pour over it. Fabulous with curry. Good taste Buy it!!I am a rice eater,This is my favorite rice . good price $18 for this rice This is one the worst rice for Persian style polo. I tried 5 times with different water proportions in rice cooker and boil and strain methods to no avail. It turned out sticky to the point it's unpresentable. Grains only look good uncooked. Get Royal chef's secret extra long grain instead. The best Basmati Rice..... I have tried all of them. Soak them for 30 min and then cook. Every single grain remains separate and what an aroma😃 Absolutely first-rate quality. Good quality stuff. Super service and product. Terrific quality and taste.  Soak first for best results.  Ten pounds sounds like a lot, but it will go fast!
",train
a669d486c9fb4ae496af4298a0501f1f,"
Product ID: B00JWSFLNM
Title: ReliaMed Ostomy Odor Eliminator Drops 8 oz. Bottle (Each) (Bottle of 8 Ounces) by ReliaMed Misc.
Average Rating: 4.0
Number of Ratings: 22
Features: ['Sold by the Bottle', 'Quantity per Bottle : 8 OZ', 'Category : Per Fluid Ounce', 'Product Class : Ostomy']
Description: ['ReliaMed Ostomy Odor Eliminator Drops 8 oz. Bottle [ Sold by the Bottle, Quantity per Bottle : 8 OZ, Category : Per Fluid Ounce, Product Class : Ostomy ]']
Price: 15.95
Store: Reliamed
Details: {""Brand"": ""Reliamed"", ""Item Form"": ""Drop"", ""Age Range (Description)"": ""Above"", ""Number of Items"": ""1"", ""Unit Count"": ""8.0 Ounce"", ""UPC"": ""755918867275 794438091081"", ""Manufacturer"": ""Reliamed""}
Review Text: Does the job it was made to do. Doesn't control odors as well as other brands. Works very well.  Price was right with free shipping.  Recommended. This is just a deodorant for you pouch. I didn't find it to help with odor<br />At all. It's thin, blue, and has no smell. Might work for some but not for me. I prefer. The hollister brand that deodorizes and lubricated.  I tried it because it was cheaper but won't buy it again. Works well! My husband has an ostomy bag and unfortunately the odors that go with it.  This has been the best deodorant liquid we have had so far and definitely is a big improvement! Gel formulation is better than drops. it works well just what i ordered..at a good price need to get off and on due to insurance dont pay for it.. good
",train
7a47f7ae2466418d9554b493d197ada8,"
Product ID: B00KV6GJH6
Title: Single Red Jumbo Plastic Crayon Piggy Bank (20"") - 1/pack
Average Rating: 4.2
Number of Ratings: 35
Features: ['One red giant plastic crayon bank', '20"" long, 3.5"" in diameter', 'Please note there is no opening to remove money']
Description: ['Giant Crayon Bank in red makes a very visible walkaround prop. Use this jumbo plastic crayon to direct a clown choir, to ""color"" on an oversized pad of paper, etc. This item is also a coin bank. Use your imagination! Approximately 20 inches long and 3.5 inches in diameter. One per pack. Please note there is no opening to remove money.']
Price: 9.65
Store: Blinky
Details: {""Size"": ""20x3.5 inches"", ""Material"": ""Plastic"", ""Brand"": ""Blinky"", ""Style"": ""Modern"", ""Item Weight"": ""11.36 Ounces"", ""Is Discontinued By Manufacturer"": ""No"", ""Manufacturer"": ""Blinky Products""}
Review Text: Exactly what I was looking for. Classic piggy bank. Has its purpose to save and not dip into your savings when you need it suppose to be cut open. All these other reviews are useless. Yes it looks a crayon, yes its the correct size, but how am I supposed to open it? There is a very small slot to put in my coins, but no way for me to get them out unless I cut it open Perfect for teaching kids how to save for retirement. Once the money goes in you can take it out. I recommend this seller. I bought 2 of them so far. It’s just like it was described and got it sooner than it was supposed to arrive
",train
f093d4ac6181453c952035d71e285d8c,"
Product ID: B00KXJ0JJU
Title: Omega Shaving Brush # 90018 Syntex 100% Synthetic
Average Rating: 3.8
Number of Ratings: 11
Features: ['100% synthetic shaving brush', 'Soft Bristles for Close Shave', 'Fabulous Quality and Value!', 'Easy to Hold, Comfortable Resin Handle', 'Made in Italy']
Description: ['Omega Shaving Brush # 90018 Syntex 100% Synthetic. Made in Italy']
Price: 6.94
Store: OMEGA
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""1 x 3 x 2 inches; 0.96 Ounces"", ""Item model number"": ""90018Green"", ""Manufacturer"": ""OMEGA""}
Review Text: good product. I decided to try this because I don't want to use animal hair. It's a good brush but my only complaint is the handle! It's not solid and it pops open very easily. Water gets inside it every time I shave and I have to open it so it dries out. It's just not well designed. I will probably glue it and seal it to avoid this problem.<br />Putting that aside, the brush itself works well. It's easy to clean, dries quickly, and builds a nice lather. I would probably pick something with a solid handle instead of this. Good quality and works well. Excellent bang for your buck. Bristles are actually pretty soft contrary to what some naysayers are reporting. I was able to whip up a nice, foamy lather with this brush. I have sensitive, acne-prone skin and I was able to comfortably use this brush on my face for all three passes. I'd argue that the softness of this brush is on par with entry-level silver tip badger brushes, and it isn't as stiff. The biggest pro is that this brush has no animal smell and doesn't require you to soak it in water. Personally, I prefer a nice soft brush instead of a stiff or rough brush. The only minor con was that there was a chip on the actual finish and the brush is travel size, but I didn't mind it that much. The small size means that it is portable and only takes up little space on my counter. Overall, you're getting a good amount of value for the money here. I highly recommend this brush for budget-conscious buyers as well as folks that are looking for an excellent starter brush. I would say this is a quality product especially for the price. It would not be my choice for a one and only brush because the knot is kind of small and the bristles don't ever splay out like a animal hair or more expensive synthetic brush. The tips of the bristles are nice and soft but the sides are not. Each bristle is shaped like a very tiny curly cue which adds a lot of scrubbing power to it. This is great for loading up soaps and building a lather very quickly but can be a little harsh on the skin if that is a concern for you. If your skin isn't especially sensitive I wouldn't worry about that, in fact I kind of like it for the extra exfoliation. I would recommend this as a travel brush for it's quick drying and if it gets lost or damaged you're not out much money. I bought this synthetic brush for travel because I had read that synthetic brushes dry very quickly.  This is certainly the case, as the brush does air dry within a few minutes.  I was also pleasantly surprised at the very good performance of this shaving brush: it has good backbone for lathering, but the bristles are not scratchy. The loft on this brush is a little tall.  I've found with synthetic brushes the water all comes out to the outside of the brush and they just leak like a sive.  Otherwise the brush works okay.. Bought it for a cheap travel brush, and I'm sure it will be fine for that. Wouldn't buy it for day to day use. I wanted a synthetic for travel, and thought the price was great. This brush exceeded my expectations for two solid weeks straight.
",train
db566a939e00401cb1a7c0616909de33,"
Product ID: B00L173G84
Title: 3 LOT Charak Gum Tone Gel (50g x 3)-Herbal astringent and antiseptic to control gingivitis
Average Rating: 4.0
Number of Ratings: 26
Features: ['3 LOT Charak Gum Tone Gel (50g x 3)-Herbal astringent and antiseptic to control gingivitis']
Description: ['* by FedEx;Bleeding, Spongy and Painful Gums (Gingivitis);Prevention of plaque formation and dental caries']
Price: 14.99
Store: Charak
Details: {""Brand"": ""Charak"", ""Item Form"": ""Gel"", ""Item Weight"": ""50 Grams"", ""Unit Count"": ""1.76 Ounce"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6 x 5.9 x 1.3 inches; 1.76 Ounces"", ""UPC"": ""683405943631""}
Review Text: Love this product. It has such a nice fresh taste and makes a great difference to inflamed or bleeding gums. Will definitely order more! I've gone through only 1 tube so far.  When I started using it I was seeing my dentist with some very serious pain and bad conditions with my gums. I hadn't eaten in 2 months due to my teeth feeling loose and my gums were getting multiple abscess that were painful.  It has only been a week and returned to my dentist today and she was AMAZED AT THE CONDITION OF MY GUMS.  She measured my gums today and they showed 50% improvement in one week.  I can see where my gums have grown and my teeth are incredibly stable.  I also used the gum powder with this product because I am excessive in my treatments, but these two products worked.  The insert Gum Tone said that with constant use, your gums will reach a healthy status that your dentist will notice... and today it lived up to  what it said.  This stuff is amazing.  An ancient formula that works miracles.
",train
a7e06431f2594842bf988ecd0c8f4c4e,"
Product ID: B00MGLADU8
Title: Amazing Elegant Golden Earrings/Ear Studs In Butterfly Shapes Embellished With Colourful Rhinestones Gems Crystals By VAGA
Average Rating: 3.4
Number of Ratings: 14
Features: ['To view the full range of products please click on the brand name ""VAGA"" under the title of this listing.', 'PLEASE NOTE THAT VAGA IS A WORLDWIDE TRADEMARKED BRAND NAME. ORIGINAL VAGA PRODUCTS ARE SOLD SOLELY BY VAGA.', 'We recommend using VAGA complementary products to enhance your product experience.', 'With these sparkly, adorable earrings you will never go unnoticed!', 'Fantastic gift for someone you care about.']
Description: ['Pair of Beautiful Golden Butterfly Ear Studs Embellished With Colourful Rhinestones', 'These golden VAGA earrings are sparkly, cute, simply irresistable!']
Price: 3.99
Store: VAGA
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Item model number"": ""661799000147"", ""UPC"": ""661799000147"", ""Manufacturer"": ""VAGA""}
Review Text: Great They are really pretty and they are bigger then I thought but I only gave it 3 stars because my rhinestones fell out like a week of wearing them but I expected that cause they are cheap These earrings are really really pretty and sparkly I wear them to so many parties and get so many compliments I love it they are also comfortable and don't hurt your ears very much These earring I purchased are for my 11yr old daughter and on the pictures they look small but when I got them they are really huge and they look real fake. However they are cute.
",train
5842f7099c5e472e82f4f510c5b2db08,"
Product ID: B00OQ2JNIS
Title: sourcing map Rubber Lady Makeup Tool Eyelash Curler Replacement Pads, Black - 12-Piece
Average Rating: 4.0
Number of Ratings: 120
Features: ['Product Name : Eyelash Curler Replacement Pad;Material : Rubber', 'Color : Black; Total Size : 3 x 0.3 cm / 1.2"" x 0.12"" (L*W)', 'Soft rubber that perfectly fits your Most Eyelash Curler brands, it makes curling your eyelashes a breeze.', '12 rubber pads for you to enjoy gorgeous, flirty eyelashes for years to come!', 'WASHABLE Professional Quality Black Cushions.']
Description: ['Product Description', 'Flexible rubber linings for your eyelash curler allow you to curl your lashes with ease.It features sky blue color with rubber material finish. The eyelash curler can help you to achieve the perfect eyelash curl, is a ideal tool for ladies.', 'Set Contains:', '12 x Eyelash Curler Replacement Pads']
Price: 7.99
Store: sourcing map
Details: {""Color"": ""Black"", ""Brand"": ""sourcing map"", ""Item Dimensions LxWxH"": ""8.27 x 3.94 x 0.79 inches"", ""Operation Mode"": ""Manual"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""8.27 x 3.94 x 0.79 inches; 0.32 Ounces"", ""Our Recommended age"": ""16 years and up"", ""Item model number"": ""a13071500ux1016"", ""UPC"": ""888309470751 642337130380 763109610456 700955855648"", ""Manufacturer"": ""Sourcingmap""}
Review Text: Great Product These did not work with my curler, they failed to have the indents at the bottom that any normal eyelash pads should have. These replacements fit my La Cross eyelash curler pretty well. I've been using the first set for about a week, and so far they seem to hold up pretty well!
",train
ed09106894d94cf0a7cc86547a79a10f,"
Product ID: B00RIT53JO
Title: Elegant Black Quality Plastic Shark Tooth / Comb Design Head Band / Hair Holder By VAGA
Average Rating: 3.8
Number of Ratings: 17
Features: ['To view the full range of products please click on the brand name ""VAGA"" under the title of this listing.', 'Due to the special comb-like design this hair band will hold firmly any kind of hair without uncomfortable pressure on the scalp.', 'The material this hairband is made of is strong and will not break even if stored in the luggage and transported, it is also really easy to clean with soap and warm water.', 'In our shop you can find many fabulous, high quality hair styling accessories that will make it faster and easier for you to create stunning hairdos every day and for special occasions, as if they were made by a professional hairdresser.']
Description: ['Shark Tooth Shaped Black Plastic Headband', 'If you would like to see more high quality VAGA products, click on our brand name under the title of this listing.Strong headband will effectively hold straight, smooth hair as well as curly and fuzzy.Headband is 3.5cm wide.']
Price: 3.49
Store: VAGA
Details: {""Color"": ""Black"", ""Material"": ""Plastic"", ""Brand"": ""VAGA"", ""Size"": ""One Size"", ""Item Form"": ""Elastic"", ""Is Discontinued By Manufacturer"": ""No"", ""UPC"": ""661799009348"", ""Manufacturer"": ""VAGA""}
Review Text: I am totally disappointed with this headband. One it is super cheap and easily bendable which means it will break easily. I have very fine hair so this headband is just horrible with my hair. It sticks up at the top and doesn't hold any hair back because my hair just slides out of it. Now, if someone has very thick hair then this would work perfect for them but for someone like me with very fine hair, this headband just isn't right for me. A very nice headband. excellent at holding my very heavy hair in place. Uncomfortable to wear Very loose
",train
c420f3d16d2647cabfd3b2800734f482,"
Product ID: B00S8STF3E
Title: Phonak TVLink II Base Station
Average Rating: 4.2
Number of Ratings: 55
Features: ['Supports analog and digital (Optical, Coaxial) audio outputs', 'Quick and easy installation', 'Test mode for a quick audio check', 'Complete set including power plug and cables', 'Charging slot for ComPilot II and ComPilot Air II']
Description: ['he TVLink II basestation is independent of the Phonak hearing instrument model. It sends the audio stream via a Phonak streamer. This ensures the audio stream can easily be controlled (pause/resume, volume up/down). TVLink II can be used with all Phonak streamers (ComPilot, ComPilot II and ComPilot Air II).']
Price: 143.0
Store: Phonak
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6.3 x 4 x 3.1 inches; 14.4 Ounces"", ""Item model number"": ""7613275329641"", ""Manufacturer"": ""Phonak""}
Review Text: The original TVlink I did not have a optical input, so they added a crippled one to the Tvlink II.  The issue is that virtually all modern TV sets output audio thru a optical connector and are set to Dolby Digital 5.1 by default.  The Tvlink II will not respond to a optical signal with Dolby Digital.  Why??  The Resound Reunite works fine with a Dolby Digital optical signal.<br /><br />So, if your TV allows it, you can go into setup and muck around to change the audio decoding to PCM in order to make the TV link II work.  Unfortunately, many Panasonic and LG TV sets will not allow you to change to force PCM output, so you need to buy a separate decoder.  A high quality decoder is expensive, the cheap ones delay the signal.<br /><br />So, my Tvlink II works with my Samsung TV once I changed the audio format, but not my Panasonic. I got a TV LinK II and streamer when I bought new hearing aids in 2016, but couldn't get it to work with my new Samsung  HD TV, after following all the steps in the user guide book.  Took the Link to the TV store, connected it to one of their TVs, worked fine.  Came home, reconnected, still didn't work.  Persuaded the TV salesman to stop by to fix the problem.  After several attempts, turns out the key was in setting the TV's Audio Format - not to Digital Dobey, but to PCM - which is a kind of universal program.  Bingo!  Optical cable from Samsung OneConnect Digital Output to TV Link Digital Audio Input on back of the base station, and clear, beautiful sounds flowed right in my ears.  This key tip was not in the TV Link User Guide.  The TV Link has improved my viewing and listening immensely.  Would never want to be without it again.  Five stars for the link, 3 or 4 stars for the user guide. Love this no more ear phones for me. Pick the voices from the tv with no problem at all I am only receiving intermittent sound from my unit and the comII has been checked and works fine. Can you help??? You need to know that this unit REQUIRES a Compilot to work, otherwise you have a useless piece of equipment. The webpage only says that it ""can be used"" with all Phonak streamers.  They will NOT take returns and the unit takes some time to get to you because it is being shipped from India. They make it sound like it is based in the US (Hearing Aid Zone). I did not know that it needed the Compilot to work and, now they say I cannot return it. I searched the webpage and did NOT find anything about NO RETURNS. I did do a lot of research beforehand because hearing aids are new to me but did not find anything anywhere that said you needed to spend almost $500 so you could hear the TV.<br />Since, I have found that my hearing aids will connect to a bluetooth TV. I think I can find a smart TV for $500 or less. Works perfect.  I needed an extra base for a second TV. An excellent product that more than met my expectations. The weakest link is the device that makes the connection between it and my  hearing aids . It works well, but  battery has a short charge lifespan and has to be recharged at least once if not twice a day. Returned one because it would not pair. Got a new one and it worked great. Discovered that you must be about a meter away for it to pair so the first failure was my fault. Have only used on tv. great base for my wife's hearing system This is an excellent product.  Thanks.
",train
98b7c589c10746baac91a8bf6e622bd9,"
Product ID: B00T2HFC00
Title: Vine Vera Resveratrol Shiraz Intensic Non-Surgical Syringe
Average Rating: 4.0
Number of Ratings: 404
Features: ['Paraben-free', 'Non-invasive', 'Reduces the appearance of deep wrinkles', '10ml Syringe', 'Advanced application method']
Description: ['Vine Vera Resveratrol Shiraz Intensic Non-Surgical Syringe']
Price: 199.99
Store: Vine Vera
Details: {""Brand"": ""Vine Vera"", ""Material"": ""Plastic"", ""Style"": ""Classic"", ""Item Volume"": ""10 Milliliters"", ""Unit Count"": ""1 Count"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""7.75 x 2.85 x 1.75 inches; 4.16 Ounces"", ""Item model number"": ""0"", ""UPC"": ""707918643595 609728457280"", ""Manufacturer"": ""Vine Vera""}
Review Text: This product does not perform as promised.  As many others have commented, it is a temporary effect, the same as you can get with glue.<br /><br />I also got snookered into getting this at a mall kiosk as a few others here have noted in their reviews. Always steer clear of any products where they have a &#34;No Refund&#34; policy. If it's a good product, they will absolutely give you a refund for an UNOPENED and unused product, which is what my case was.<br /><br />But of course, since this is a scam, they would not provide a refund. Listen up, especially my fellow dudes that want to roll back the clock a bit. This is an expensive parlor trick to hide wrinkles as well as bags under your eyes. The substance temporarily tightens your skin with a film that is lightly colored with a Caucasian base make up (at least mine is; maybe they have other shades -- I am in fact a Caucasian male). If you touch it after it dries it will break the seal and you will lose the effect. It only lasts until you wash again or rub the area. I doubt you'd get a full day out of an application.<br /><br />I feel foolish for getting suckered into this expensive product as I was told it would be possible to drop back to weekly for 4 months then put the rest in a freezer for a few years - LOL!<br /><br />If I were a woman that wore a good *spray-based* makeup product over top of it I might think it is worth the money. As a man that doesn't wear make-up, even though the skin tone is close to my own, I think you can easily see I am wearing some sort of cosmetic product.<br /><br />I will probably only use this for web meetings and special occasions and then not buy again. Just OK I'm pretty irritated with myself for falling for this, to be honest. Like most other reviewers, I got suckered into buying this garbage from a pushy sales person at a mall kiosk.  Even as I was recognizing her sales tactics, even with all the red flags, I still bought it. I guess it was just an expensive reminder: don't look a mall kiosk sales person in the eye.
",train
